stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,2673.64,61.94,0,0,609.05,10.32,0,41.29,227.1,557.44
12hpf,2664.15,21.21,3.86,88.68,435.67,32.77,7.71,190.85,227.47,358.56
14hpf,802.53,3.34,33.44,73.56,80.25,23.41,3.34,46.81,60.19,40.13
16hpf,92.29,16.41,16.41,47.17,38.97,26.66,4.1,4.1,157.91,26.66
19hpf,131.35,0,4.38,54.73,10.95,10.95,2.19,8.76,6.57,10.95
24hpf,71,0,6,29,13,17,2,6,36,5
2dpf,300.27,5.84,42.54,83.41,107.6,259.4,50.04,10.84,71.73,51.71
3dpf,1182.62,19.54,30.46,51.72,28.73,462.59,17.81,0,25.86,60.34
5dpf,170.55,18.61,74.94,127.66,40.31,531.3,39.8,50.65,106.47,185.54
10dpf,462.49,31.38,62.13,85.34,32,491.99,32,3.14,70.91,48.95
