stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,periderm
2dpf,0,0,0.83,3.34,0
3dpf,0.57,0,0,1.72,0
5dpf,3.1,0.52,0.52,0.52,0
10dpf,4.39,0,0,1.88,0.63
