stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,3,1,0,0,0
2dpf,5.84,0.83,0.83,5,0.83,4.17,0.83,2.5
3dpf,1.72,0,0,0.57,0.57,7.47,1.15,0
5dpf,5.17,0.52,1.55,5.17,1.03,12.4,2.07,4.13
10dpf,3.77,1.26,0,2.51,1.26,1.88,0.63,3.14
