stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0,0.83,0.83
3dpf,2.3,0,0,0,4.6,0,0,0
5dpf,0,1.55,0.52,0.52,4.13,0.52,0,2.07
10dpf,1.26,0,0,0,3.77,0,0.63,1.26
