stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,464.53,20.65,0,0,154.84,0,0,41.29,454.21,206.46
12hpf,846.28,52.05,15.42,57.83,271.81,67.47,3.86,44.34,668.93,264.1
14hpf,331.04,10.03,46.81,26.75,110.35,53.5,10.03,6.69,200.63,133.75
16hpf,213.29,14.36,20.51,16.41,94.34,30.76,4.1,12.3,102.54,82.03
19hpf,291.16,4.38,6.57,10.95,32.84,8.76,28.46,0,43.78,70.05
24hpf,258,6,31,9,63,22,14,3,66,50
2dpf,293.59,12.51,21.69,41.7,175.16,286.92,40.87,16.68,120.94,94.25
3dpf,501.09,14.94,13.22,24.14,17.81,265.49,12.64,0,28.16,62.06
5dpf,95.61,13.44,44.96,43.93,28.94,208.8,18.61,17.06,63.57,173.65
10dpf,280.51,33.26,52.09,57.73,23.22,286.78,16.94,1.26,58.99,52.71
