stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,7.51,0,0.83,3.34,5,4.17,3.34
3dpf,8.62,0,1.15,0.57,2.87,0,0
5dpf,0.52,6.2,2.58,0,3.1,2.07,1.03
10dpf,9.41,5.65,0.63,0,1.88,0,0
