stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,1
2dpf,0,0,0.83,1.67,1.67,32.53
3dpf,1.72,1.15,0.57,1.72,0,5.75
5dpf,2.58,0.52,0.52,0.52,0.52,26.36
10dpf,0.63,0.63,0,1.26,0,4.39
