stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,2.5,13.35,0.83,3.34,0
3dpf,0,0,2.3,13.79,0,0.57,0
5dpf,0.52,0.52,1.55,19.64,0,2.07,4.13
10dpf,0,0,2.51,8.16,0,0.63,0
