stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
19hpf,0,0,0,21.89,0,0,0,0,0
24hpf,0,0,0,1,0,0,0,1,0
2dpf,0.83,0,0,12.51,0,0,0,1.67,0.83
3dpf,4.6,0.57,0.57,8.05,1.15,0,0,0,0.57
5dpf,6.2,0.52,0.52,10.85,2.58,0.52,0.52,1.55,2.07
10dpf,3.14,0.63,0,10.67,0.63,0,0,0,0.63
