stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,11.68,0,3.34,6.67,12.51,0.83,4.17,5
3dpf,53.44,0.57,3.45,1.15,28.73,0.57,2.3,2.3
5dpf,2.58,0.52,0,1.55,5.17,0.52,2.07,5.17
10dpf,11.3,1.26,0.63,0,6.28,0,3.14,0.63
