stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
16hpf,2.05,0,0,0,0,4.1,2.05,6.15,0
24hpf,0,1,2,0,0,0,0,0,0
2dpf,4.17,0,0.83,0,3.34,5,0,0.83,0.83
3dpf,5.75,0,0.57,0,0.57,3.45,0,0,0
5dpf,1.03,0.52,0,1.55,0.52,9.82,0.52,0.52,1.03
10dpf,3.14,0,0,2.51,0,8.79,0,2.51,1.26
