stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0
2dpf,5,0,0,0,9.17,3.34,0,1.67
3dpf,111.48,0.57,0,0.57,20.11,0,0.57,1.15
5dpf,12.92,0,0,0.52,17.57,0.52,0.52,3.62
10dpf,69.66,0.63,0.63,0.63,4.39,0,1.26,1.88
