stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5,5,1.67,0,0,0.83,4.17,0
3dpf,3.45,4.02,2.87,0.57,22.41,0,2.87,0
5dpf,1.55,16.54,8.27,1.03,26.36,1.03,2.58,1.03
10dpf,5.65,22.59,10.04,3.77,23.85,0.63,1.88,0.63
