stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,2.05,0,0,0,0,0,0,0
2dpf,13.35,0.83,0.83,3.34,1.67,0.83,0.83,9.17
3dpf,71.26,0,2.87,0,4.02,0,0,3.45
5dpf,39.28,1.03,1.03,0,5.69,0,0.52,9.3
10dpf,51.46,0,0,0,1.26,0,0.63,2.51
