stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,15.85,0.83,2.5,0.83,8.34,0.83,0.83,0
3dpf,10.92,0,0.57,0,0,0,0.57,0
5dpf,28.94,0.52,1.55,0.52,4.13,0.52,0,1.55
10dpf,15.06,0,1.26,0,2.51,0,0,0
