stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,5770.52,103.23,30.97,0,867.13,72.26,0,134.2,2012.97,1878.78
12hpf,5253.12,160,19.28,156.15,1305.09,204.34,11.57,113.74,1848.71,1540.27
14hpf,4768.35,63.53,207.32,280.88,946.31,337.73,76.91,56.85,1514.77,1381.02
16hpf,3584.83,141.51,237.89,213.29,1115.64,412.21,106.64,84.08,1216.13,1423.27
19hpf,5674.37,41.59,50.35,105.08,538.54,245.19,74.43,21.89,341.51,891
24hpf,4423,60,458,159,1085,395,114,16,497,613
2dpf,1723.2,44.21,92.58,177.66,985.88,1148.52,138.46,24.19,369.5,472.92
3dpf,4022.52,42.52,48.27,54.59,81.6,1059.65,41.37,0,95.97,152.28
5dpf,469.8,32.56,189.16,158.15,126.11,1036.24,70.29,58.4,219.14,622.26
10dpf,1487.88,57.73,173.83,149.35,70.91,1150.9,71.54,1.88,171.94,217.75
