stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,0,0.83,0.83,0.83,0.83,2.5
3dpf,3.45,0,0.57,1.72,0,0,0
5dpf,0,1.03,0.52,3.1,0,0.52,1.55
10dpf,3.77,0,0,0.63,0,0,0
