stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
16hpf,0,2.05,0,0,0,0,57.42
19hpf,0,0,0,0,0,0,28.46
24hpf,0,0,0,0,0,0,23
2dpf,3.34,0,0,0,0.83,0.83,44.21
3dpf,4.6,0,0,1.15,0,1.72,15.52
5dpf,0,0,0,1.03,0.52,1.03,51.68
10dpf,3.77,0,0.63,0,0,2.51,20.71
