stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
24hpf,0,0,0,0,0,9,0
2dpf,1.67,0,0,0,0.83,23.35,0
3dpf,1.15,0.57,0,0.57,0.57,0,0
5dpf,1.03,0,0.52,0,3.1,29.46,1.03
10dpf,2.51,0,1.26,0,1.26,22.59,0
