stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,41.29,0,0,0,10.32,0,0,0,10.32,20.65
12hpf,11.57,3.86,0,0,13.49,3.86,0,0,23.13,9.64
14hpf,6.69,10.03,0,10.03,50.16,13.38,0,0,20.06,137.1
16hpf,10.25,8.2,10.25,2.05,65.63,6.15,0,0,61.52,38.97
19hpf,21.89,2.19,0,0,21.89,4.38,4.38,6.57,17.51,61.3
24hpf,10,2,0,12,35,11,2,0,21,44
2dpf,95.92,5,5.84,38.37,106.76,139.29,33.36,7.51,95.08,270.24
3dpf,93.09,22.99,7.47,34.48,44.82,194.23,8.05,0,27.01,199.98
5dpf,80.11,40.31,51.17,83.73,48.58,177.27,37.21,93.03,82.18,832.61
10dpf,126.76,53.34,79.07,88.48,60.24,254.78,28.24,2.51,92.87,252.27
