stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0.83,0,1.67,3.34,1.67,0
3dpf,4.02,0,0,0.57,5.17,0,0.57,0
5dpf,1.03,0,1.55,2.58,15.5,1.03,3.1,6.2
10dpf,1.88,0.63,0,0,8.79,1.88,8.16,0.63
