stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,1.93,0,0
24hpf,0,0,1,0,0,0
2dpf,3.34,0,7.51,0.83,0,0
3dpf,1.72,6.9,0.57,1.15,0,0
5dpf,1.55,16.54,2.07,0.52,0.52,1.03
10dpf,0.63,47.06,1.88,1.88,0,0.63
