stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.17,0,0,1.67,6.67,1.67,3.34,0.83
3dpf,10.92,0,0,0,1.15,0,0,1.15
5dpf,0.52,0.52,0.52,0,3.1,0,0.52,8.27
10dpf,25.1,0,0,0,0,0,0,5.65
