stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,3.34,0
24hpf,0,0,0,0,1,0,0
2dpf,0,0,0,2.5,1.67,0,1.67
3dpf,16.09,0,0,0,17.24,0,4.6
5dpf,1.03,0,3.62,2.58,21.71,2.58,9.82
10dpf,8.16,1.88,1.26,0,21.34,1.26,10.04
