stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,268.4,41.29,30.97,0,82.58,0,0,10.32,82.58,82.58
12hpf,1152.79,19.28,36.63,23.13,219.76,48.19,0,25.06,331.57,298.8
14hpf,494.89,6.69,80.25,16.72,110.35,36.78,6.69,6.69,113.69,190.6
16hpf,957.73,22.56,51.27,34.86,258.4,106.64,32.81,20.51,231.74,442.98
19hpf,1425.16,13.14,21.89,19.7,129.16,61.3,37.22,2.19,50.35,556.05
24hpf,1313,24,553,58,323,130,54,3,149,325
2dpf,1573.07,66.73,155.97,198.51,926.66,1421.27,277.75,22.52,468.75,626.39
3dpf,4476.49,216.64,231.58,160.33,109.18,2137.68,72.41,0.57,190.21,395.93
5dpf,1070.87,222.75,620.19,606.24,261.52,3388.33,202.6,191.23,668.78,2591.9
10dpf,2085.29,346.4,682.13,495.12,131.15,2699.65,109.82,3.77,355.81,470.02
