stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,1.93,0,0,0,0
2dpf,0.83,0,0,2.5,2.5,21.69,0,4.17,0
3dpf,18.39,0.57,0,0,0,36.2,0,0,0.57
5dpf,1.03,0,0.52,4.13,0.52,48.07,1.03,3.62,3.1
10dpf,0.63,0,0,0,0,10.04,0,0,0
