stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,6.69
2dpf,0,0,0,0,0,0,23.35
3dpf,0,0,0,0,1.72,0,4.6
5dpf,1.03,0.52,0.52,0.52,2.07,0.52,20.16
10dpf,0,0,0,0,1.26,0,7.53
