stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,5.78,5.78,0,0,1.93,1.93,0,13.49,0,7.71
14hpf,0,0,0,0,0,0,0,10.03,0,3.34
16hpf,10.25,0,0,6.15,16.41,12.3,6.15,10.25,6.15,8.2
19hpf,13.14,0,0,21.89,6.57,0,13.14,2.19,2.19,6.57
24hpf,20,3,11,58,14,7,36,0,12,11
2dpf,209.35,10.01,92.58,146.8,204.35,383.67,101.76,14.18,125.11,199.34
3dpf,134.47,20.11,52.29,99.99,35.05,726.35,20.11,0,22.99,71.83
5dpf,77.52,28.43,112.15,284.77,32.04,542.67,80.63,25.32,65.64,291.49
10dpf,171.94,41.42,97.9,175.08,27.61,508.93,31.38,1.26,44.55,76.56
