stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,1.93,0
14hpf,3.34,0,0,0,0,0,0,0
16hpf,2.05,0,0,0,0,0,0,0
24hpf,1,0,0,0,0,2,0,0
2dpf,10.84,0,2.5,1.67,0.83,10.01,0.83,0.83
3dpf,12.64,0.57,4.6,1.15,4.6,0,0,0.57
5dpf,15.5,0.52,16.54,0,2.07,1.03,0.52,0.52
10dpf,3.77,0,3.77,0.63,1.26,0,0.63,0
