stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,14.94,0,0.57,1.15,4.02,0.57,0.57
5dpf,0.52,0,0,0,0,0,2.07
10dpf,5.65,0.63,0,0.63,1.26,0,0
