stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,1.93,0,0,0,0,0,0,0,0
2dpf,10.84,0.83,4.17,13.35,34.2,5,0,8.34,15.01
3dpf,16.09,1.15,0.57,2.3,42.52,1.15,0,1.15,0
5dpf,2.58,1.03,1.03,1.55,10.85,0.52,0.52,1.03,1.03
10dpf,5.02,1.26,0.63,0,6.9,0,0,0,0
