stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,2.05,0,0,2.05,0,0,0,0,0
19hpf,6.57,0,2.19,0,0,0,0,0,0
24hpf,3,0,1,1,0,0,0,1,0
2dpf,52.55,0,15.01,17.52,55.05,5.84,0,15.85,3.34
3dpf,239.05,0.57,5.75,4.02,97.69,2.3,0,4.6,0.57
5dpf,8.27,0.52,11.89,3.62,42.38,3.62,2.07,6.2,4.65
10dpf,52.71,0,6.28,1.88,32,3.77,0,2.51,1.88
