stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
3dpf,24.71,0,0,0.57,1.72,0,1.15,0
5dpf,1.55,0,0,0.52,3.62,0.52,0,0.52
10dpf,4.39,1.88,0.63,0,2.51,0,0.63,0.63
