stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,9.17,3.34,15.01,14.18,30.86,3.34,0,6.67,0.83
3dpf,7.47,0.57,4.02,3.45,35.05,1.15,0,1.15,0
5dpf,4.65,1.03,9.3,3.1,28.43,1.55,2.07,3.1,3.62
10dpf,6.9,1.26,8.16,5.02,33.89,1.26,0,3.14,0
