stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5,0,0,0.83,2.5,0.83,0,4.17
3dpf,54.02,0.57,0,0,6.32,0,0,0.57
5dpf,1.55,0.52,1.03,1.55,10.85,0.52,1.03,3.62
10dpf,11.92,0,0.63,0.63,3.14,0,0.63,0
