stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,2.5,0,0,5.84,28.36,0,1.67,11.68,9.17
3dpf,2.87,0.57,0,0,27.01,0,0,1.15,0
5dpf,0.52,0.52,1.03,0,13.95,1.03,1.55,3.1,2.07
10dpf,2.51,4.39,0,0.63,3.14,0.63,0,1.26,0
