stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
5dpf,0.52,1.55,0.52,0.52,3.62,0.52,0.52,4.65
10dpf,1.26,3.14,0,0,0.63,0,0,0
