stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
16hpf,0,0,6.15,2.05,0,0,0
2dpf,1.67,0,0,0.83,0,0,3.34
3dpf,4.02,0.57,0,0.57,0,1.72,4.02
5dpf,3.1,0,0.52,0.52,0,3.1,23.77
10dpf,2.51,0,0.63,1.26,0.63,1.88,6.28
