stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,0,1.93
14hpf,0,0,0,0,0,0,3.34,0,0
24hpf,1,0,0,1,0,0,0,0,0
2dpf,2.5,0,0.83,5.84,10.01,0,0,2.5,3.34
3dpf,11.49,0,0,1.72,12.07,1.15,0,2.3,0.57
5dpf,5.17,0.52,1.55,2.07,11.89,0,1.03,2.07,5.69
10dpf,3.14,0,0,0.63,1.88,0.63,0,0,0.63
