stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,6.67,5.84,2.5,0.83
3dpf,6.9,0,8.05,0.57,0
5dpf,0,1.03,1.03,0.52,0
10dpf,0,0,3.14,0,0
