stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,9.17,0,0,3.34,6.67,0,0.83,0,2.5
3dpf,31.03,1.15,0,0.57,9.77,0,0,0,3.45
5dpf,2.07,2.07,1.55,2.58,12.4,0.52,1.03,3.1,8.79
10dpf,8.79,1.26,1.88,1.26,4.39,0.63,0,0,1.26
