stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,5,0
2dpf,2.5,0,0,3.34,4.17,0,25.02,1.67
3dpf,6.32,0,0,0,4.6,0,7.47,0
5dpf,0.52,0,0.52,0.52,8.79,0.52,19.12,1.55
10dpf,1.26,0.63,0,0.63,1.88,0,8.16,0
