stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6410.55,103.23,20.65,0,887.77,41.29,0,185.81,2188.46,2198.79
12hpf,913.75,7.71,0,23.13,38.56,5.78,7.71,40.48,445.31,183.14
14hpf,5203.05,33.44,93.63,83.6,377.86,203.98,93.63,43.47,448.08,1240.57
16hpf,924.92,12.3,4.1,2.05,20.51,12.3,4.1,16.41,133.3,164.07
19hpf,6598.2,15.32,6.57,43.78,137.92,83.19,81,28.46,135.73,702.73
24hpf,2072,3,12,18,40,20,7,5,77,91
2dpf,1254.45,8.34,19.18,28.36,89.25,196.84,70.9,5.84,75.07,108.43
3dpf,2116.42,37.93,14.37,14.37,12.64,281.58,40.23,0,63.21,74.13
5dpf,413.98,36.69,33.08,46,26.88,312.68,47.55,8.27,53.75,224.82
10dpf,362.71,10.67,1.26,2.51,2.51,43.3,11.92,0,8.79,15.06
