stage,central_nervous_system,endoderm,mesenchyme,neural_crest,periderm
12hpf,0,3.86,0,0,0
16hpf,0,6.15,0,0,0
2dpf,3.34,0,2.5,16.68,1.67
3dpf,3.45,0,1.72,0,0
5dpf,1.55,0,3.1,2.58,0
10dpf,8.16,0,0,5.02,0
