stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,82.58,20.65,0,0,41.29,0
12hpf,17.35,0,0,3.86,100.24,11.57,0,3.86,144.58,11.57
14hpf,0,0,0,0,3.34,3.34,0,50.16,0,23.41
16hpf,16.41,2.05,0,8.2,14.36,6.15,4.1,79.98,6.15,397.86
19hpf,21.89,0,0,4.38,0,0,4.38,48.16,2.19,310.86
24hpf,53,0,4,2,14,4,1,17,9,231
2dpf,236.04,4.17,36.7,18.35,145.13,215.19,20.85,5,62.56,467.08
3dpf,80.45,2.3,2.3,2.3,9.77,69.53,1.72,0,0.57,93.67
5dpf,14.99,2.07,10.34,7.75,7.75,80.63,4.13,8.27,10.34,587.63
10dpf,11.92,1.26,0.63,0.63,0,5.02,1.26,0,0.63,20.71
