stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,30.97,0,0,0,0,0,0,0,10.32,123.88
12hpf,15.42,13.49,9.64,7.71,7.71,3.86,0,59.76,7.71,46.27
14hpf,43.47,0,30.09,76.91,16.72,0,0,46.81,10.03,334.39
16hpf,153.81,6.15,16.41,100.49,57.42,14.36,4.1,90.24,22.56,217.39
19hpf,122.59,0,4.38,41.59,30.65,10.95,13.14,37.22,8.76,672.08
24hpf,125,7,42,62,47,11,15,12,37,150
2dpf,410.37,21.69,50.04,163.48,231.04,403.69,61.72,8.34,137.62,806.55
3dpf,534.99,39.65,35.05,51.72,39.65,461.44,22.41,0,36.78,276.98
5dpf,281.67,84.76,125.07,236.71,56.85,606.24,44.96,36.69,122.49,1311.71
10dpf,628.79,79.7,144.33,146.22,38.91,481.95,32,1.26,62.13,391.58
