stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,2.5,5.84,24.19,2.5,0.83
3dpf,1.72,0,0,0.57,10.34,0,0
5dpf,0.52,0,0,1.03,8.27,0,1.55
10dpf,0.63,0.63,0,0,4.39,0,0
