stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,3.34,0,0,0,0,0,0,0,0
3dpf,17.24,16.66,0,0,1.15,4.6,0,0,0.57
5dpf,23.77,20.16,4.65,4.65,2.58,30.49,2.58,7.24,13.95
10dpf,34.51,54.6,1.26,0,0,7.53,0,3.77,0
