stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,1.93,0,0,0,0,0,0,0,0
2dpf,40.87,0,0.83,2.5,0,0,0,0,0.83
3dpf,13.79,0.57,1.72,2.3,0,0.57,0,0,1.15
5dpf,18.61,0.52,5.17,2.07,0.52,1.03,0.52,0.52,2.58
10dpf,5.02,0,1.88,1.26,0,0,0,0,0
