stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0,0,2.5,0,3.34,2.5,0,0
3dpf,4.02,0,4.02,2.3,14.37,0,1.72,0
5dpf,1.55,1.03,12.4,4.65,18.61,19.64,4.13,1.55
10dpf,2.51,0.63,5.65,1.88,22.59,0,1.26,0
