stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0,0,2.5,0.83,0,0
3dpf,6.32,0.57,0.57,0,0,4.02,0,0.57
5dpf,1.55,0,27.39,0,0.52,1.03,0.52,4.13
10dpf,6.28,0,19.45,0.63,0.63,1.26,0,1.88
