stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,0,0,0,28.46
24hpf,0,0,0,0,0,0,0,0,28
2dpf,10.84,0,0.83,2.5,0.83,5.84,0.83,1.67,407.86
3dpf,2.3,1.72,0,0,0.57,0.57,0,0,64.93
5dpf,1.03,1.03,0,0,0,1.55,0,0,57.37
10dpf,0,0,0,0,0,1.26,0,0,1.26
