stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,1
2dpf,0.83,0,0,0,0,0,0,6.67
3dpf,1.15,0,0,0,0,0.57,0,16.09
5dpf,1.55,1.03,0.52,0.52,1.03,2.07,1.55,181.92
10dpf,4.39,0.63,0,0.63,0.63,3.14,0.63,97.9
