stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.34,0,0.83,0.83,5,9.17,2.5,8.34
3dpf,1.15,0,1.72,0.57,0,0,0,2.87
5dpf,0,2.07,8.79,1.03,0.52,1.03,0.52,25.84
10dpf,0.63,3.14,1.88,0,0,0.63,0,12.55
