stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.84,2.5,1.67,1.67,2.5,0.83,0.83,0.83
3dpf,1.15,0,0,0,0,0,0,1.72
5dpf,1.55,1.03,0,0,1.03,0,0.52,4.13
10dpf,1.88,1.26,0,0,1.26,0,0,0
