stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,10.32,0,20.65
12hpf,9.64,9.64,0,3.86,0,0,0,13.49,15.42,1.93
14hpf,20.06,0,0,0,3.34,0,0,13.38,20.06,3.34
16hpf,53.32,16.41,2.05,12.3,18.46,16.41,0,6.15,34.86,6.15
19hpf,30.65,2.19,0,10.95,15.32,2.19,2.19,0,0,13.14
24hpf,39,5,9,30,20,2,10,0,5,39
2dpf,208.52,2.5,25.02,104.26,71.73,143.46,43.37,2.5,50.04,115.1
3dpf,682.1,8.62,15.52,64.93,35.05,213.77,10.92,0,12.64,53.44
5dpf,125.07,9.3,69.26,145.23,31.01,196.39,17.57,13.95,40.83,316.82
10dpf,359.58,9.41,40.79,107.94,27.61,79.07,13.81,0,18.2,62.75
