stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,20.65,20.65,0,0,61.94,0,0,0,412.92,41.29
12hpf,32.77,25.06,0,0,71.33,3.86,0,7.71,437.6,90.6
14hpf,80.25,13.38,0,3.34,70.22,20.06,0,0,331.04,117.04
16hpf,252.25,61.52,2.05,10.25,143.56,92.29,4.1,6.15,520.91,428.62
19hpf,56.92,2.19,0,6.57,15.32,8.76,0,2.19,54.73,179.51
24hpf,1124,25,183,75,331,165,62,11,757,391
2dpf,423.71,7.51,35.03,42.54,139.29,266.07,51.71,10.01,172.65,135.95
3dpf,191.93,9.19,2.87,4.6,8.62,90.22,1.72,0,29.88,16.09
5dpf,18.09,5.17,11.37,11.89,11.37,92,3.1,12.92,94.58,31.01
10dpf,43.3,31.38,8.16,10.04,1.26,31.38,3.77,0,26.98,4.39
