stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,1,0,0,0,0,0,0
2dpf,6.67,0,1.67,0,4.17,0,0,0,1.67
3dpf,131.02,0.57,0.57,0,5.17,0,0,1.72,0.57
5dpf,9.82,0,1.03,1.03,9.82,0.52,0.52,0.52,4.13
10dpf,53.34,0.63,0,0,2.51,0.63,0,0.63,0
