stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,2.05,0,0,0,0
24hpf,0,0,0,4,0,0,0,0
2dpf,2.5,0.83,0,4.17,0.83,4.17,0,1.67
3dpf,2.87,0,0,4.02,9.77,0,0,1.72
5dpf,3.62,1.55,0.52,7.24,22.74,3.62,1.03,21.71
10dpf,5.65,0,0.63,6.9,13.18,1.88,1.26,0.63
