stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,30.97,0,20.65
12hpf,42.41,0,0,1.93,23.13,15.42,0,208.2,19.28,65.54
14hpf,23.41,0,0,0,10.03,3.34,0,63.53,3.34,56.85
16hpf,65.63,12.3,2.05,2.05,16.41,6.15,0,84.08,32.81,162.01
19hpf,48.16,0,2.19,0,15.32,2.19,0,37.22,0,59.11
24hpf,79,3,3,16,58,34,10,22,32,119
2dpf,271.91,4.17,11.68,31.69,135.12,487.1,36.7,36.7,138.46,143.46
3dpf,971.72,16.09,12.07,10.34,19.54,401.68,12.07,0,24.14,38.5
5dpf,83.73,8.27,18.09,28.43,16.02,230.51,13.44,17.57,29.46,142.64
10dpf,333.22,23.22,11.92,15.69,11.92,199.56,8.16,0,20.08,48.95
