stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,2.5,0,0,0.83,0,2.5
3dpf,10.92,0.57,0.57,0,1.72,0.57
5dpf,4.13,0,0.52,0,2.07,3.62
10dpf,5.65,0,1.26,0,0,1.26
