stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,9.17,0,2.5,3.34,4.17,0.83,0.83,3.34
3dpf,2.3,0,0.57,0,4.02,0,0,1.72
5dpf,5.17,3.1,10.34,0.52,12.4,1.55,1.03,25.84
10dpf,0.63,0.63,0.63,0,0,0.63,0,8.16
