stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,1.93,0,0,0,0,0,0,0
2dpf,2.5,0,0,0,0.83,0.83,0,0.83
3dpf,0.57,1.15,4.02,0,1.15,0,0,0
5dpf,0,0.52,7.75,0.52,0.52,0,0,0.52
10dpf,0,0.63,5.02,0,0.63,0.63,0.63,0
