stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,2.5,0,0.83,0,0,0
3dpf,5.17,0,0.57,5.75,0.57,0,0
5dpf,0,0,0.52,1.55,0,0,1.03
10dpf,3.14,0,0,2.51,0,0.63,0.63
